,Matlab Date,Time Collected PT (hhmm),Temp (deg C),Chl Volume Filtered (mL),Chl1 (mg/m3),Chl2 (mg/m3),Avg Chloro (mg/m3),Phaeo1 (mg/m3),Phaeo2 (mg/m3),Avg Phaeo (mg/m3),Nitrate (uM),Phosphate (uM),Silicate (uM) ,Nitrite (uM),Ammonium (uM),'CellCountDetection_Limit','Total_Diatoms','Akashiwo_sanguinea',Total_Tripos',Total_Cochlodinium_spp','Lingulodinium_polyedra',Total_Prorocentrum_spp','Total_Dinoflagellates','Total_Phytoplankton',DATE,SURF_SAL_PSU,BOT_SAL_PSU,SURF_TEMP_C,BOT_TEMP_C,WSPD
962,737243.420833333,1006,21.4,100.0,2.01,2.02,2.01,0.39,0.36,0.38,0.0,0.0,1.4,0.0,0.0,136.0,35750.0,0.0,680.0,0.0,4350.0,4622.0,28682.0,64432.0,2018-07-02,33.86,33.83,21.6,21.5,4.051388888888889
963,737246.439583333,1034,21.3,100.0,2.92,2.87,2.89,0.33,0.39,0.36,0.0,0.13,1.8,0.0,0.0,,,,,,,,,,2018-07-05,33.91,33.85,22.5,22.4,4.327777777777778
964,737250.432638889,1023,23.0,100.0,1.15,1.16,1.15,0.15,0.2,0.18,0.0,0.0,1.7,0.0,0.35,136.0,39828.0,0.0,272.0,0.0,408.0,1496.0,21749.0,61577.0,2018-07-09,33.87,33.81,23.0,22.1,2.211805555555556
965,737253.445833333,1043,23.2,100.0,1.34,1.27,1.3,0.34,0.37,0.35,0.0,0.0,1.6,0.0,0.48,,,,,,,,,,2018-07-12,33.86,33.75,23.7,21.4,3.000694444444445
966,737257.44375,1039,21.2,100.0,2.26,2.26,2.26,0.42,0.48,0.45,0.0,0.13,3.3,0.0,0.58,626.0,150818.0,0.0,1252.0,2503.0,0.0,4381.0,76348.0,227166.0,2018-07-16,33.8,33.75,22.3,22.0,3.395833333333333
967,737260.44375,1039,22.4,100.0,1.47,1.4,1.44,0.34,0.42,0.38,0.0,0.11,2.2,0.0,0.47,,,,,,,,,,2018-07-19,33.86,33.8,23.4,23.2,2.7444444444444445
968,737264.429861111,1020,23.1,100.0,1.19,1.2,1.19,0.17,0.27,0.22,0.0,0.11,1.6,0.0,0.33,626.0,230921.0,0.0,626.0,0.0,0.0,1252.0,48187.0,279108.0,2018-07-23,,,,,3.76875
969,737267.431944444,1022,24.5,100.0,3.68,3.73,3.71,0.59,0.75,0.67,0.0,0.0,1.2,0.0,0.0,,,,,,,,,,2018-07-26,33.91,33.86,24.7,24.6,3.4881944444444444
970,737271.429861111,1020,25.3,100.0,1.77,1.76,1.77,0.21,0.29,0.25,0.22,0.0,0.0,0.0,0.3,136.0,175623.0,0.0,952.0,0.0,0.0,1496.0,21205.0,196828.0,2018-07-30,33.89,33.9,25.1,24.3,2.69375
971,737274.436111111,1029,25.0,100.0,3.19,3.17,3.18,0.55,0.62,0.58,0.0,0.0,1.3,0.0,0.0,,,,,,,,,,2018-08-02,33.92,33.66,24.8,18.4,2.967361111111112
972,737278.469444444,1116,25.5,100.0,2.54,2.59,2.56,0.69,0.68,0.68,0.0,0.0,1.1,0.0,0.0,136.0,80471.0,0.0,544.0,0.0,0.0,5574.0,60761.0,141232.0,2018-08-06,33.93,33.88,25.5,24.9,2.347916666666667
973,737281.451388889,1051,25.1,100.0,1.44,1.45,1.45,0.29,0.25,0.27,0.24,0.12,1.4,0.0,0.49,,,,,,,,,,2018-08-09,33.91,33.8,26.4,24.1,3.546527777777777
974,737285.435416667,1028,25.1,100.0,1.1,1.07,1.08,0.12,0.19,0.15,0.0,0.0,1.4,0.0,0.0,410.0,61538.0,0.0,1641.0,0.0,410.0,3693.0,51281.0,112819.0,2018-08-13,33.88,33.66,25.3,20.3,3.1625
975,737288.438888889,1032,22.8,100.0,0.67,0.66,0.67,0.27,0.14,0.2,0.0,0.13,2.0,0.0,0.26,,,,,,,,,,2018-08-16,33.85,33.74,24.0,21.8,2.9145833333333333
976,737292.424305556,1012,23.1,100.0,1.48,1.46,1.47,0.35,0.33,0.34,0.21,0.35,2.2,0.0,0.0,410.0,31589.0,0.0,6154.0,0.0,0.0,4513.0,39794.0,71383.0,2018-08-20,33.82,33.7,23.3,20.7,2.707638888888889
977,737295.422222222,1008,24.5,100.0,1.25,1.24,1.24,0.16,0.19,0.18,0.0,0.0,1.7,0.0,0.0,,,,,,,,,,2018-08-23,33.92,33.71,25.4,21.5,2.785416666666667
978,737299.444444445,1040,23.7,100.0,2.77,2.8,2.78,0.35,0.38,0.36,0.0,0.13,1.3,0.0,0.0,626.0,142057.0,0.0,0.0,0.0,0.0,22529.0,90741.0,232798.0,2018-08-27,33.9,33.82,23.9,22.8,3.427777777777778
979,737302.44375,1039,23.4,100.0,4.16,4.12,4.14,0.54,0.54,0.54,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2018-08-30,33.85,33.65,25.4,19.3,4.555555555555555
980,737307.428472222,1018,23.1,100.0,6.55,6.85,6.7,0.77,1.16,0.96,0.0,0.0,0.0,0.0,0.41,626.0,382365.0,0.0,1252.0,0.0,0.0,5007.0,63832.0,446197.0,2018-09-04,33.94,33.89,23.5,23.5,4.429166666666666
981,737309.445138889,1041,23.0,100.0,5.9,5.09,5.5,0.86,1.75,1.31,0.08,0.0,0.0,0.0,0.33,,,,,,,,,,2018-09-06,,,,,3.709027777777778
982,737313.445833333,1043,21.3,100.0,1.65,1.61,1.63,0.35,0.36,0.35,0.0,0.23,1.6,0.0,0.46,136.0,61713.0,0.0,816.0,0.0,680.0,17263.0,51246.0,112959.0,2018-09-10,33.84,33.7,21.7,20.0,2.990972222222222
983,737316.4375,1030,21.9,100.0,1.46,1.46,1.46,0.43,0.45,0.44,0.0,0.1,1.5,0.0,0.34,,,,,,,,,,2018-09-13,33.87,33.81,,,3.7430555555555554
984,737320.425694444,1013,21.9,100.0,1.61,1.64,1.62,0.41,0.35,0.38,0.0,0.14,1.9,0.0,0.0,89.0,11317.0,0.0,178.0,0.0,446.0,2940.0,26288.0,37605.0,2018-09-17,33.82,33.78,22.2,21.9,3.561111111111111
985,737323.426388889,1014,20.6,100.0,1.23,1.26,1.24,0.37,0.42,0.39,0.0,0.19,2.3,0.0,0.24,,,,,,,,,,2018-09-20,,,,,3.261805555555556
986,737327.421527778,1007,21.3,100.0,1.7,1.64,1.67,0.26,0.26,0.26,0.0,0.11,2.1,0.0,0.0,136.0,19982.0,0.0,952.0,0.0,0.0,7476.0,86588.0,106570.0,2018-09-24,33.76,33.75,21.5,21.4,2.976388888888889
987,737330.427777778,1016,20.3,100.0,1.06,1.07,1.06,0.5,0.48,0.49,0.22,0.13,2.2,0.0,0.89,,,,,,,,,,2018-09-27,33.77,33.73,20.8,20.6,3.03125
988,737334.425694444,1013,20.3,100.0,1.2,1.17,1.19,0.2,0.2,0.2,0.0,0.0,2.5,0.0,0.0,136.0,46896.0,0.0,408.0,272.0,0.0,9651.0,35206.0,82102.0,2018-10-01,33.74,33.67,20.7,19.9,3.755244755244755
989,737337.434027778,1025,20.4,100.0,0.66,0.64,0.65,0.06,0.07,0.07,0.0,0.13,2.3,0.0,0.51,,,,,,,,,,2018-10-04,,,,,3.192361111111111
990,737341.423611111,1011,18.7,100.0,0.17,0.97,0.57,0.0,0.06,0.0,0.0,0.18,2.8,0.0,0.27,410.0,290868.0,0.0,1231.0,0.0,0.0,6564.0,29948.0,320816.0,2018-10-08,33.61,33.57,19.0,18.6,3.3125
991,737344.428472222,1018,19.4,100.0,1.58,1.61,1.6,0.15,0.16,0.16,0.0,0.14,2.5,0.0,0.22,,,,,,,,,,2018-10-11,,,,,2.1534722222222222
992,737348.422916667,1010,18.1,100.0,1.43,1.44,1.44,0.18,0.19,0.18,0.0,0.23,2.8,0.0,0.53,136.0,39556.0,0.0,408.0,0.0,0.0,3534.0,34119.0,73675.0,2018-10-15,33.6,33.57,18.6,18.2,6.045138888888889
993,737351.434027778,1025,18.6,100.0,1.04,1.03,1.03,0.0,0.01,0.0,0.0,0.2,2.9,0.0,0.0,,,,,,,,,,2018-10-18,33.64,33.59,18.7,18.6,4.004166666666666
994,737355.416666667,1001,18.8,100.0,0.79,0.8,0.8,0.0,0.0,0.0,0.0,0.17,2.6,0.0,0.0,136.0,20390.0,0.0,1631.0,0.0,0.0,2855.0,27594.0,47984.0,2018-10-22,33.67,33.63,19.1,18.9,2.4604166666666667
995,737358.427083333,1015,19.0,100.0,1.23,1.27,1.25,0.13,0.15,0.14,0.0,0.16,2.5,0.0,0.4,,,,,,,,,,2018-10-25,33.71,33.68,19.7,19.2,2.779166666666667
996,737362.434027778,1026,19.0,100.0,1.02,1.05,1.04,0.05,0.05,0.05,0.0,0.12,2.4,0.0,0.0,136.0,38061.0,0.0,136.0,0.0,0.0,2311.0,14545.0,52606.0,2018-10-29,33.69,33.65,19.3,18.6,2.123611111111112
997,737365.429861111,1020,19.1,100.0,1.01,1.02,1.02,0.55,0.56,0.56,0.0,0.23,2.2,0.0,0.29,,,,,,,,,,2018-11-01,33.75,33.71,20.3,19.7,4.042857142857143
998,737369.431944444,1022,19.0,100.0,0.46,0.44,0.45,0.17,0.18,0.17,0.0,0.12,2.1,0.0,0.25,136.0,23108.0,0.0,0.0,272.0,136.0,0.0,18351.0,41459.0,2018-11-05,33.75,33.7,19.4,19.0,2.699305555555556
999,737372.443055556,1038,19.2,100.0,0.63,0.64,0.63,0.27,0.3,0.28,0.22,0.22,2.0,0.0,0.36,,,,,,,,,,2018-11-08,,,,,2.85
1000,737377.429166667,1019,17.5,100.0,0.73,0.71,0.72,0.37,0.43,0.4,0.24,0.24,2.7,0.0,0.21,89.0,12921.0,0.0,445.0,0.0,0.0,713.0,10782.0,23703.0,2018-11-13,33.72,33.67,17.8,17.6,4.5569444444444445
1001,737379.443055556,1038,17.9,100.0,0.65,0.69,0.67,0.04,0.0,0.02,0.0,0.25,2.3,0.0,0.3,,,,,,,,,,2018-11-15,33.74,33.65,18.8,17.7,3.3284722222222225
1002,737383.425694444,1013,18.2,100.0,0.6,0.59,0.6,0.0,0.0,0.0,0.0,0.2,2.2,0.0,0.34,136.0,12506.0,0.0,408.0,0.0,0.0,816.0,16312.0,28818.0,2018-11-19,33.76,33.72,18.3,18.2,3.1416666666666666
1003,737390.410416667,952,17.9,100.0,0.92,1.08,1.0,0.2,0.28,0.24,0.0,0.19,2.4,0.0,0.0,136.0,40508.0,0.0,952.0,0.0,680.0,2039.0,23108.0,63616.0,2018-11-26,33.73,33.7,18.6,18.1,2.9652777777777777
1004,737393.422222222,1009,17.9,100.0,0.64,0.65,0.64,0.09,0.13,0.11,0.2,0.23,2.2,0.0,0.52,,,,,,,,,,2018-11-29,33.6,,17.9,,7.784027777777778
1005,737397.433333333,1024,17.1,100.0,1.02,0.99,1.0,0.22,0.17,0.19,0.0,0.25,2.9,0.0,0.4,410.0,85332.0,0.0,4103.0,0.0,0.0,821.0,35282.0,120614.0,2018-12-03,33.67,33.66,17.2,17.2,4.091666666666667
1006,737400.424305556,1012,16.4,100.0,0.89,0.9,0.9,0.24,0.25,0.24,0.37,0.52,2.3,0.0,0.25,,,,,,,,,,2018-12-06,33.6,33.6,16.9,16.9,10.719444444444443
1007,737404.425694444,1013,16.9,100.0,0.64,0.62,0.63,0.09,0.07,0.08,0.0,0.4,1.7,0.0,0.65,89.0,13901.0,0.0,445.0,0.0,0.0,624.0,7307.0,21208.0,2018-12-10,33.65,33.63,17.1,17.0,3.298611111111111
1008,737407.427083333,1015,16.5,100.0,0.78,0.72,0.75,0.12,0.24,0.18,0.0,0.39,2.0,0.0,0.42,,,,,,,,,,2018-12-13,33.69,33.63,17.3,17.2,3.702
1009,737411.434722222,1027,16.8,100.0,1.13,1.1,1.11,0.51,0.48,0.49,0.0,0.4,1.8,0.0,0.59,136.0,27730.0,0.0,136.0,0.0,136.0,1495.0,15360.0,43090.0,2018-12-17,33.66,,17.0,,3.7222222222222223
1010,737414.422222222,1008,16.9,100.0,0.98,0.92,0.95,0.38,0.4,0.39,0.22,0.4,2.4,0.0,1.1,,,,,,,,,,2018-12-20,33.69,,17.2,,2.7729166666666667
1011,737417.43125,1021,16.7,100.0,0.96,0.95,0.95,0.31,0.38,0.34,0.29,0.44,2.1,0.0,0.78,136.0,24196.0,0.0,272.0,0.0,544.0,952.0,13729.0,37925.0,2018-12-23,,,,,1.7159722222222222
1012,737421.427083333,1015,16.1,100.0,1.16,1.15,1.15,0.44,0.49,0.47,0.71,0.42,3.4,0.0,0.0,,,,,,,,,,2018-12-27,33.72,,16.3,,5.503472222222222
1013,737425.427777778,1016,15.7,100.0,2.03,2.09,2.06,0.63,0.57,0.6,0.2,0.45,3.5,0.0,0.45,410.0,71794.0,0.0,6564.0,0.0,410.0,4104.0,53743.0,125537.0,2018-12-31,33.68,,15.8,,4.127083333333333
1014,737428.427083333,1015,15.2,100.0,1.4,1.3,1.35,0.72,0.64,0.68,0.7,0.45,3.5,0.0,0.28,,,,,,,,,,2019-01-03,33.73,33.67,15.6,15.4,4.363194444444444
1015,737432.422222222,1009,15.3,100.0,0.71,0.69,0.7,0.46,0.48,0.47,0.21,0.48,2.5,0.0,0.42,89.0,9713.0,0.0,1247.0,0.0,446.0,535.0,11139.0,20852.0,2019-01-07,33.7,33.68,15.3,15.3,7.155555555555556
1016,737435.409722222,950,15.6,100.0,0.62,0.63,0.63,0.2,0.17,0.19,0.0,0.44,2.6,0.0,1.1,,,,,,,,,,2019-01-10,33.73,33.69,16.0,16.0,3.448611111111111
1017,737439.422916667,1010,15.6,100.0,0.65,0.68,0.67,0.19,0.2,0.19,0.0,0.5,1.9,0.0,0.34,89.0,10515.0,0.0,980.0,0.0,178.0,267.0,12832.0,23347.0,2019-01-14,33.7,33.68,15.8,15.8,7.4854166666666675
1018,737442.427083333,1015,15.9,100.0,0.64,0.61,0.62,0.17,0.16,0.17,0.0,0.47,1.6,0.0,0.97,,,,,,,,,,2019-01-17,33.7,,16.2,,5.709722222222222
1019,737447.420138889,1005,15.5,100.0,1.42,1.41,1.41,0.67,0.65,0.66,0.37,0.47,2.9,0.0,0.37,136.0,20933.0,0.0,1495.0,0.0,680.0,544.0,17535.0,38468.0,2019-01-22,,,,,8.734027777777778
1020,737449.413194445,955,15.4,100.0,1.47,1.39,1.43,0.56,0.61,0.58,0.5,0.47,2.8,0.0,4.67,,,,,,,,,,2019-01-24,33.68,33.63,16.0,15.9,2.51875
1021,737453.41875,1004,15.3,100.0,1.47,1.49,1.48,0.6,0.6,0.6,0.0,0.44,3.1,0.0,0.63,136.0,32624.0,0.0,1223.0,0.0,1087.0,3806.0,27866.0,60490.0,2019-01-28,33.68,33.63,16.6,15.6,2.165972222222222
1022,737456.422222222,1009,15.6,100.0,0.7,0.73,0.71,0.1,0.12,0.11,0.0,0.41,2.0,0.0,0.64,,,,,,,,,,2019-01-31,,,,,5.115972222222222
1023,737460.422222222,1009,15.6,100.0,0.95,0.99,0.97,0.2,0.24,0.22,0.0,0.48,2.3,0.0,0.41,626.0,57574.0,0.0,3755.0,2503.0,1877.0,1252.0,52567.0,110141.0,2019-02-04,33.57,33.52,15.6,15.5,6.522222222222222
1024,737463.420138889,1005,15.2,100.0,1.02,0.95,0.98,0.26,0.28,0.27,0.34,0.43,2.7,0.0,1.06,,,,,,,,,,2019-02-07,33.57,33.53,15.3,15.4,5.165277777777778
1025,737467.410416667,952,14.8,100.0,1.57,1.54,1.56,0.47,0.57,0.52,0.0,0.49,2.2,0.0,0.0,626.0,117025.0,0.0,1878.0,0.0,4381.0,626.0,150818.0,267843.0,2019-02-11,33.68,33.6,14.8,14.9,4.634722222222222
1026,737475.4375,1030,14.5,100.0,0.74,0.74,0.74,0.39,0.42,0.4,1.59,0.58,5.4,0.0,1.31,136.0,18759.0,0.0,544.0,0.0,680.0,816.0,24332.0,43091.0,2019-02-19,33.43,,15.0,,4.082638888888889
1027,737477.416666667,1001,13.7,100.0,0.97,1.06,1.01,0.8,0.89,0.84,2.89,0.69,6.8,0.0,1.48,,,,,,,,,,2019-02-21,33.19,,13.7,,10.740277777777775
1028,737481.414583333,957,14.0,100.0,2.03,1.91,1.97,0.52,0.63,0.57,1.19,0.54,3.2,0.0,0.74,626.0,403016.0,0.0,0.0,0.0,0.0,5007.0,25032.0,428048.0,2019-02-25,33.51,33.49,15.3,14.5,2.713888888888889
1029,737484.416666667,1001,14.5,100.0,2.07,1.97,2.02,3.36,3.26,3.31,0.53,0.46,0.0,0.0,1.05,,,,,,,,,,2019-02-28,33.54,33.51,16.0,14.9,3.457638888888889
1030,737488.413888889,956,14.6,100.0,1.5,1.49,1.49,0.7,0.82,0.76,0.24,0.54,0.0,0.0,0.88,626.0,341688.0,0.0,626.0,0.0,5632.0,2504.0,57574.0,399262.0,2019-03-04,33.58,33.53,15.2,14.9,4.486111111111111
1031,737491.415277778,959,14.7,100.0,1.06,1.17,1.11,0.43,0.52,0.48,0.62,0.39,0.0,0.0,3.05,,,,,,,,,,2019-03-07,33.55,33.51,15.5,15.1,4.017361111111111
1032,737495.417361111,1002,14.6,100.0,2.23,2.28,2.26,0.84,0.82,0.83,0.49,0.48,1.2,0.0,2.21,136.0,11554.0,272.0,1632.0,3262.0,1359.0,3943.0,49887.0,61441.0,2019-03-11,33.58,33.55,14.9,14.5,3.322222222222222
1033,737498.416666667,1001,14.7,100.0,2.0,2.08,2.04,1.29,1.31,1.3,0.64,0.46,2.8,0.0,0.51,,,,,,,,,,2019-03-14,33.53,33.49,15.9,15.6,3.0919708029197084
1034,737502.422916667,1010,15.7,100.0,1.32,1.46,1.39,0.6,0.49,0.55,0.41,0.47,2.3,0.0,0.8,136.0,19030.0,544.0,952.0,544.0,1359.0,4758.0,36294.0,55324.0,2019-03-18,33.61,33.55,16.6,16.2,2.738888888888889
1035,737505.423611111,1011,15.6,100.0,0.98,0.78,0.88,0.43,0.56,0.5,0.0,0.47,1.5,0.0,0.71,,,,,,,,,,2019-03-21,33.59,33.52,16.0,15.9,5.78125
1036,737509.420138889,1005,15.8,100.0,1.56,1.52,1.54,1.01,0.91,0.96,0.59,0.44,2.1,0.0,0.93,626.0,182734.0,0.0,3129.0,1877.0,2503.0,3755.0,85735.0,268469.0,2019-03-25,33.58,33.55,16.1,16.1,4.376388888888889
1037,737512.421527778,1007,15.8,100.0,2.73,2.85,2.79,1.11,1.06,1.08,1.65,0.37,2.9,0.0,1.19,,,,,,,,,,2019-03-28,,,,,4.952517985611511
1038,737516.440972222,1036,16.0,100.0,2.41,2.2,2.3,1.24,1.24,1.24,0.44,0.34,3.8,0.0,0.39,136.0,67422.0,4078.0,5030.0,3534.0,408.0,4350.0,49207.0,116629.0,2019-04-01,33.63,33.61,17.9,17.2,3.167361111111111
1039,737519.427777778,1016,15.9,100.0,3.45,3.12,3.28,0.96,0.88,0.92,0.0,0.29,2.5,0.0,0.22,,,,,,,,,,2019-04-04,33.64,33.6,17.1,16.7,2.571527777777778
1040,737523.447222222,1045,16.1,100.0,2.09,1.93,2.01,0.79,0.91,0.85,0.88,0.48,3.5,0.0,1.02,626.0,169592.0,4381.0,1878.0,8761.0,0.0,35045.0,107012.0,276604.0,2019-04-08,33.66,33.62,15.3,15.0,3.1909722222222223
1041,737526.427083333,1015,15.1,100.0,4.24,4.15,4.19,1.18,1.26,1.22,0.83,0.31,4.5,0.0,0.68,,,,,,,,,,2019-04-11,33.65,,16.8,,5.984722222222222
1042,737530.460416667,1104,16.0,100.0,2.74,2.65,2.7,0.64,0.66,0.65,0.39,0.38,5.1,0.0,0.62,136.0,27186.0,4622.0,2855.0,5981.0,4486.0,29090.0,76801.0,103987.0,2019-04-15,33.65,33.63,16.4,15.8,2.770833333333333
1043,737533.421527778,1007,16.8,100.0,2.43,2.44,2.43,0.53,0.55,0.54,0.0,0.31,4.7,0.0,0.23,,,,,,,,,,2019-04-18,,,,,3.514583333333333
1044,737537.471527778,1120,17.0,100.0,0.46,0.44,0.45,0.07,0.07,0.07,0.0,0.28,3.7,0.0,0.41,136.0,33847.0,0.0,0.0,0.0,408.0,952.0,20662.0,54509.0,2019-04-22,33.66,33.64,17.2,17.1,3.031944444444445
1045,737540.422222222,1008,18.3,100.0,0.72,0.74,0.73,0.21,0.2,0.2,0.0,0.26,3.0,0.0,0.7,,,,,,,,,,2019-04-25,33.66,33.65,19.2,18.5,2.183333333333333
1046,737544.459722222,1103,17.8,100.0,1.48,1.38,1.43,0.52,0.5,0.51,0.0,0.29,3.4,0.0,0.43,136.0,21749.0,544.0,816.0,0.0,1223.0,8700.0,57363.0,79112.0,2019-04-29,33.71,,18.0,,2.8909722222222225
1047,737547.435416667,1028,17.9,100.0,0.84,0.81,0.82,0.28,0.34,0.31,0.0,0.26,3.3,0.0,0.64,,,,,,,,,,2019-05-02,33.71,33.68,18.6,18.5,3.5618055555555554
1048,737551.452777778,1053,18.4,100.0,0.9,0.92,0.91,0.27,0.35,0.31,0.0,0.24,3.7,0.0,1.14,136.0,17127.0,408.0,0.0,0.0,408.0,5709.0,33575.0,50702.0,2019-05-06,33.7,33.66,18.5,18.1,3.808333333333333
1049,737554.427777778,1017,18.1,100.0,0.94,0.93,0.94,0.39,0.36,0.38,0.0,0.25,3.9,0.0,0.79,,,,,,,,,,2019-05-09,33.63,33.59,18.4,18.3,2.247916666666667
1050,737558.45625,1057,18.3,100.0,2.12,2.31,2.21,0.51,0.39,0.45,0.12,0.28,4.9,0.0,0.97,626.0,58200.0,0.0,4381.0,3755.0,6258.0,16896.0,85109.0,143309.0,2019-05-13,33.68,33.65,18.5,18.4,2.771527777777778
1051,737561.422222222,1008,18.3,100.0,4.4,4.18,4.29,0.81,0.91,0.86,0.0,0.18,4.9,0.0,0.0,,,,,,,,,,2019-05-16,33.67,33.64,18.7,18.7,7.907638888888889
1052,737565.458333333,1100,17.6,100.0,8.8,8.28,8.54,1.15,1.61,1.38,0.23,0.3,6.2,0.0,0.5,626.0,76348.0,2503.0,8136.0,1252.0,60703.0,120780.0,288495.0,364843.0,2019-05-20,,,,,9.466666666666669
1053,737568.422916667,1010,17.3,100.0,16.8,20.24,18.52,1.71,1.4,1.56,0.0,0.28,7.2,0.0,0.0,626.0,117651.0,3129.0,3129.0,6258.0,156450.0,245940.0,513157.0,630808.0,2019-05-23,33.66,33.61,17.7,17.8,4.768055555555556
1054,737573.435416667,1028,17.2,100.0,5.82,5.83,5.82,0.56,0.64,0.6,0.0,0.27,6.6,0.0,0.42,626.0,256579.0,0.0,1252.0,3755.0,47561.0,53193.0,183986.0,440565.0,2019-05-28,33.67,33.64,17.1,16.8,2.863888888888889
1055,737575.427083333,1015,18.4,100.0,12.01,14.5,13.26,0.87,1.28,1.07,0.0,0.16,6.3,0.0,0.23,,,,,,,,,,2019-05-30,,,,,2.5597222222222222
1056,737579.447222222,1045,18.0,100.0,54.68,56.69,55.68,0.0,0.0,0.0,0.0,0.17,6.3,0.0,0.0,626.0,161457.0,11890.0,13142.0,13768.0,647705.0,267843.0,1198410.0,1359867.0,2019-06-03,33.71,33.69,18.3,18.0,5.781967213114754
1057,737582.439583333,1034,17.9,100.0,8.98,8.47,8.72,0.99,0.88,0.94,0.0,0.25,5.4,0.0,0.3,626.0,150192.0,0.0,4381.0,1252.0,54445.0,72593.0,207766.0,357958.0,2019-06-06,33.7,33.67,17.9,17.1,1.9965277777777777
1058,737586.445833333,1043,19.2,100.0,6.27,6.28,6.28,1.11,0.8,0.95,0.0,0.21,4.0,0.0,0.6,626.0,113896.0,0.0,0.0,1252.0,55696.0,53819.0,189618.0,303514.0,2019-06-10,33.73,33.7,19.3,18.9,2.938194444444445
1059,737589.427083333,1015,19.7,100.0,12.88,13.61,13.24,0.46,1.2,0.83,0.0,0.19,2.7,0.0,1.07,626.0,36297.0,1877.0,5006.0,0.0,75722.0,62581.0,201508.0,237805.0,2019-06-13,33.74,33.71,20.0,19.6,2.906944444444445
1060,737593.427083333,1015,19.4,100.0,17.31,16.05,16.68,2.2,4.56,3.38,0.0,0.16,4.2,0.0,0.69,626.0,102006.0,7510.0,5633.0,2503.0,236553.0,88863.0,528803.0,630809.0,2019-06-17,33.76,33.74,19.6,19.5,2.426388888888889
1061,737596.439583333,1033,18.9,100.0,7.28,7.73,7.51,1.63,2.0,1.81,0.0,0.15,3.9,0.0,0.46,,,,,,,,,,2019-06-20,,,,,2.236805555555556
1062,737600.429861111,1020,19.8,100.0,4.34,4.24,4.29,1.18,1.31,1.25,0.0,0.3,3.5,0.0,1.45,626.0,85735.0,0.0,2503.0,1252.0,25658.0,29412.0,193999.0,279734.0,2019-06-24,33.76,33.74,20.0,19.8,7.086746987951808
1063,737603.422916667,1010,19.3,100.0,1.52,1.54,1.53,0.43,0.4,0.42,0.0,0.0,3.1,0.0,0.28,,,,,,,,,,2019-06-27,33.74,33.64,19.5,15.7,3.1222222222222222
1064,737607.429861111,1020,17.8,100.0,1.89,1.84,1.86,0.45,0.54,0.5,0.46,0.28,4.1,0.0,1.02,626.0,194624.0,0.0,626.0,1252.0,5006.0,5007.0,66335.0,260959.0,2019-07-01,33.68,33.65,17.0,14.7,3.243055555555556
1065,737614.434027778,1026,19.3,100.0,0.94,0.94,0.94,0.41,0.44,0.43,0.0,0.21,3.7,0.0,1.85,626.0,201508.0,0.0,626.0,0.0,3755.0,2504.0,62580.0,264088.0,2019-07-08,33.74,33.71,19.4,19.2,3.040277777777778
1066,737617.428472222,1018,20.4,100.0,4.13,3.96,4.04,0.93,0.9,0.92,0.0,0.18,2.6,0.0,0.64,,,,,,,,,,2019-07-11,33.77,33.74,21.5,21.3,3.527464788732394
1067,737621.428472222,1018,21.3,100.0,3.21,3.3,3.26,1.03,1.1,1.07,0.0,0.0,1.8,0.0,0.23,626.0,152070.0,0.0,626.0,0.0,24406.0,11890.0,143934.0,296004.0,2019-07-15,33.78,33.73,21.2,19.9,2.252083333333333
1068,737624.427083333,1015,20.6,100.0,1.23,1.25,1.24,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.23,,,,,,,,,,2019-07-18,33.75,,21.3,20.2,3.120138888888889
1069,737628.429861111,1020,22.2,100.0,1.73,1.74,1.74,0.65,0.75,0.7,0.0,0.14,1.1,0.0,1.3,410.0,112409.0,0.0,1231.0,0.0,2462.0,6974.0,68512.0,180921.0,2019-07-22,33.87,33.75,22.3,20.4,2.2131944444444445
1070,737631.429861111,1020,22.3,100.0,1.72,1.69,1.7,0.58,0.52,0.55,0.0,0.0,1.7,0.0,0.0,410.0,179690.0,0.0,821.0,0.0,2872.0,5744.0,60307.0,239997.0,2019-07-25,33.78,33.7,22.5,19.6,2.7805555555555554
1071,737635.427083333,1015,22.8,100.0,1.87,1.97,1.92,0.68,0.74,0.71,0.22,0.14,2.0,0.0,0.73,410.0,88614.0,0.0,1641.0,0.0,2872.0,1641.0,58256.0,146870.0,2019-07-29,33.81,33.73,23.5,21.2,2.154166666666667
1072,737638.433333333,1024,23.3,100.0,2.79,2.79,2.79,0.97,0.94,0.96,0.0,0.0,2.0,0.0,0.0,410.0,129229.0,0.0,0.0,0.0,6974.0,10667.0,81230.0,210459.0,2019-08-01,33.86,33.91,23.3,22.6,3.455555555555556
1073,737642.426388889,1014,21.5,100.0,1.82,1.86,1.84,0.92,1.02,0.97,0.0,0.11,2.3,0.0,0.58,136.0,102085.0,0.0,136.0,0.0,3806.0,3942.0,40508.0,142593.0,2019-08-05,33.79,33.63,21.8,16.0,3.6414814814814815
1074,737645.427083333,1015,20.3,100.0,5.15,5.89,5.52,3.48,3.92,3.7,0.0,0.0,3.1,0.0,0.31,626.0,241559.0,0.0,1878.0,0.0,7510.0,33168.0,115773.0,357332.0,2019-08-08,33.76,33.72,,,2.439583333333333
