"serial_day","chlA_.1wk","chlA","nitrate","phosphate","silicate","nitrite","nitrate_phosphate_ratio","N_star","Si_star","AvgTemp_1wk","AvgDens_1wk","SST","WIND_SPD","U_WIND","PRCP_2wkavg","AWND_2wkavg","chlA_1wk","nitrate_1wk","phosphate_1wk","silicate_1wk","nitrite_1wk","nitrate_phosphate_ratio_1wk","N_star_1wk","Si_star_1wk","AvgTemp_1wk_1wk","AvgDens_1wk_1wk","SST_1wk","WIND_SPD_1wk","U_WIND_1wk","PRCP_2wkavg_1wk","AWND_2wkavg_1wk","chlA_2wk","nitrate_2wk","phosphate_2wk","silicate_2wk","nitrite_2wk","nitrate_phosphate_ratio_2wk","N_star_2wk","Si_star_2wk","AvgTemp_1wk_2wk","AvgDens_1wk_2wk","SST_2wk","WIND_SPD_2wk","U_WIND_2wk","PRCP_2wkavg_2wk","AWND_2wkavg_2wk"
730271,4.61,1.34,0.15,0.25,4.15,0.04,0.6,-3.85,3.9,17.521429,1024.4313,16.686609,3.1542631,-0.16823611,1.0714286,33.928571,1.11,0.24,0.25,3.34,0.02,0.96,-3.76,3.09,16.965476,1024.5454,16.077666,3.2100673,0.062540298,1.0714286,34,1.07,0.26,0.26,3.04,0.02,1,-3.9,2.78,16.792857,1024.6021,15.248227,3.1354037,0.10503626,0,32.857143
730278,2.79,4.61,0.47,0.27,6.54,0.03,1.7407407,-3.85,6.27,15.407143,1024.913,16.549135,3.84954,-0.41622473,0.71428571,33.928571,1.34,0.15,0.25,4.15,0.04,0.6,-3.85,3.9,17.521429,1024.4313,16.686609,3.1542631,-0.16823611,1.0714286,33.928571,1.11,0.24,0.25,3.34,0.02,0.96,-3.76,3.09,16.965476,1024.5454,16.077666,3.2100673,0.062540298,1.0714286,34
730285,0.79,2.79,0.11,0.16,2.15,0.01,0.6875,-2.45,1.99,16.778571,1024.651,16.239881,3.73125,-0.050333359,0.71428571,32.428571,4.61,0.47,0.27,6.54,0.03,1.7407407,-3.85,6.27,15.407143,1024.913,16.549135,3.84954,-0.41622473,0.71428571,33.928571,1.34,0.15,0.25,4.15,0.04,0.6,-3.85,3.9,17.521429,1024.4313,16.686609,3.1542631,-0.16823611,1.0714286,33.928571
730292,1.58,0.79,0.22,0.16,2.45,0.01,1.375,-2.34,2.29,18.078571,1024.3021,16.433333,2.6595238,-0.16117318,0,28.714286,2.79,0.11,0.16,2.15,0.01,0.6875,-2.45,1.99,16.778571,1024.651,16.239881,3.73125,-0.050333359,0.71428571,32.428571,4.61,0.47,0.27,6.54,0.03,1.7407407,-3.85,6.27,15.407143,1024.913,16.549135,3.84954,-0.41622473,0.71428571,33.928571
730299,1.54,1.58,0.25,0.18,2.96,0.03,1.3888889,-2.63,2.78,18.5,1024.2177,16.860417,2.7800595,-0.53825483,0,28.928571,0.79,0.22,0.16,2.45,0.01,1.375,-2.34,2.29,18.078571,1024.3021,16.433333,2.6595238,-0.16117318,0,28.714286,2.79,0.11,0.16,2.15,0.01,0.6875,-2.45,1.99,16.778571,1024.651,16.239881,3.73125,-0.050333359,0.71428571,32.428571
730306,1.53,1.54,0.22,0.18,2.93,0.02,1.2222222,-2.66,2.75,18.721429,1024.181,17.579115,2.8466227,-0.50987656,0,29.928571,1.58,0.25,0.18,2.96,0.03,1.3888889,-2.63,2.78,18.5,1024.2177,16.860417,2.7800595,-0.53825483,0,28.928571,0.79,0.22,0.16,2.45,0.01,1.375,-2.34,2.29,18.078571,1024.3021,16.433333,2.6595238,-0.16117318,0,28.714286
730313,1.36,1.53,0.21,0.15,2.65,0.03,1.4,-2.19,2.5,20.516667,1023.7287,18.018103,2.7532738,-0.61414475,0,29.928571,1.54,0.22,0.18,2.93,0.02,1.2222222,-2.66,2.75,18.721429,1024.181,17.579115,2.8466227,-0.50987656,0,29.928571,1.58,0.25,0.18,2.96,0.03,1.3888889,-2.63,2.78,18.5,1024.2177,16.860417,2.7800595,-0.53825483,0,28.928571
730320,1.53,1.36,0.22,0.12,2.36,0.02,1.8333333,-1.7,2.24,21.991667,1023.3271,18.250595,2.7736154,-0.78953471,0,29.714286,1.53,0.21,0.15,2.65,0.03,1.4,-2.19,2.5,20.516667,1023.7287,18.018103,2.7532738,-0.61414475,0,29.928571,1.54,0.22,0.18,2.93,0.02,1.2222222,-2.66,2.75,18.721429,1024.181,17.579115,2.8466227,-0.50987656,0,29.928571
730327,1.81,1.53,0.07,0.27,4.17,0.02,0.25925926,-4.25,3.9,18.45,1024.1719,18.71994,3.0755952,-0.23170831,0,32.357143,1.36,0.22,0.12,2.36,0.02,1.8333333,-1.7,2.24,21.991667,1023.3271,18.250595,2.7736154,-0.78953471,0,29.714286,1.53,0.21,0.15,2.65,0.03,1.4,-2.19,2.5,20.516667,1023.7287,18.018103,2.7532738,-0.61414475,0,29.928571
730334,2.99,1.81,0.16,0.17,3.61,0.02,0.94117647,-2.56,3.44,19.214286,1023.9856,18.876475,3.1264881,0.42908007,0,32.571429,1.53,0.07,0.27,4.17,0.02,0.25925926,-4.25,3.9,18.45,1024.1719,18.71994,3.0755952,-0.23170831,0,32.357143,1.36,0.22,0.12,2.36,0.02,1.8333333,-1.7,2.24,21.991667,1023.3271,18.250595,2.7736154,-0.78953471,0,29.714286
730341,3.07,2.99,0.13,0.22,4.01,0.01,0.59090909,-3.39,3.79,18.75,1024.1329,18.710675,2.9875,0.44459208,0,30.214286,1.81,0.16,0.17,3.61,0.02,0.94117647,-2.56,3.44,19.214286,1023.9856,18.876475,3.1264881,0.42908007,0,32.571429,1.53,0.07,0.27,4.17,0.02,0.25925926,-4.25,3.9,18.45,1024.1719,18.71994,3.0755952,-0.23170831,0,32.357143
730348,4.47,3.07,0.28,0.28,3.6,0.02,1,-4.2,3.32,18.792857,1024.1284,18.280344,3.0553571,0.21992756,0,30.785714,2.99,0.13,0.22,4.01,0.01,0.59090909,-3.39,3.79,18.75,1024.1329,18.710675,2.9875,0.44459208,0,30.214286,1.81,0.16,0.17,3.61,0.02,0.94117647,-2.56,3.44,19.214286,1023.9856,18.876475,3.1264881,0.42908007,0,32.571429
730355,2.14,4.47,0.16,0.21,2.3,0.01,0.76190476,-3.2,2.09,17.378571,1024.4514,17.853584,3.0402174,0.021071923,0,30.571429,3.07,0.28,0.28,3.6,0.02,1,-4.2,3.32,18.792857,1024.1284,18.280344,3.0553571,0.21992756,0,30.785714,2.99,0.13,0.22,4.01,0.01,0.59090909,-3.39,3.79,18.75,1024.1329,18.710675,2.9875,0.44459208,0,30.214286
730362,3.24,2.14,0.2,0.14,2.48,0.01,1.4285714,-2.04,2.34,19.221429,1023.9934,18.214284,3.1153949,0.31489419,0,29.857143,4.47,0.16,0.21,2.3,0.01,0.76190476,-3.2,2.09,17.378571,1024.4514,17.853584,3.0402174,0.021071923,0,30.571429,3.07,0.28,0.28,3.6,0.02,1,-4.2,3.32,18.792857,1024.1284,18.280344,3.0553571,0.21992756,0,30.785714
730370,1.84,3.24,0.16,0.23,2.43,0.02,0.69565217,-3.52,2.2,18.578571,1024.1844,18.437977,3.0329673,0.20700183,0,31.785714,2.14,0.2,0.14,2.48,0.01,1.4285714,-2.04,2.34,19.221429,1023.9934,18.214284,3.1153949,0.31489419,0,29.857143,4.47,0.16,0.21,2.3,0.01,0.76190476,-3.2,2.09,17.378571,1024.4514,17.853584,3.0402174,0.021071923,0,30.571429
730376,1.8,1.84,0.32,0.29,4.38,0.05,1.1034483,-4.32,4.09,17.116667,1024.5058,18.233385,3.2821711,0.094460146,0,36.428571,3.24,0.16,0.23,2.43,0.02,0.69565217,-3.52,2.2,18.578571,1024.1844,18.437977,3.0329673,0.20700183,0,31.785714,2.14,0.2,0.14,2.48,0.01,1.4285714,-2.04,2.34,19.221429,1023.9934,18.214284,3.1153949,0.31489419,0,29.857143
730383,2.23,1.8,0.52,0.28,4.15,0.05,1.8571429,-3.96,3.87,17.342857,1024.4758,17.936206,2.8937782,0.088971541,0,32.571429,1.84,0.32,0.29,4.38,0.05,1.1034483,-4.32,4.09,17.116667,1024.5058,18.233385,3.2821711,0.094460146,0,36.428571,3.24,0.16,0.23,2.43,0.02,0.69565217,-3.52,2.2,18.578571,1024.1844,18.437977,3.0329673,0.20700183,0,31.785714
730390,2.22,2.23,0.28,0.31,4.35,0.06,0.90322581,-4.68,4.04,16.214286,1024.6838,17.373512,2.3952381,0.0076437488,0.42857143,26.857143,1.8,0.52,0.28,4.15,0.05,1.8571429,-3.96,3.87,17.342857,1024.4758,17.936206,2.8937782,0.088971541,0,32.571429,1.84,0.32,0.29,4.38,0.05,1.1034483,-4.32,4.09,17.116667,1024.5058,18.233385,3.2821711,0.094460146,0,36.428571
730396,3.28,2.22,0.18,0.19,3.03,0.05,0.94736842,-2.86,2.84,17.421429,1024.4126,17.378274,2.6455357,0.5569017,0.42857143,27.642857,2.23,0.28,0.31,4.35,0.06,0.90322581,-4.68,4.04,16.214286,1024.6838,17.373512,2.3952381,0.0076437488,0.42857143,26.857143,1.8,0.52,0.28,4.15,0.05,1.8571429,-3.96,3.87,17.342857,1024.4758,17.936206,2.8937782,0.088971541,0,32.571429
730404,5.25,3.28,2.18,0.59,8.1,0.17,3.6949153,-7.26,7.51,17.778571,1024.321,17.968155,3.3354167,1.1800762,0,24.928571,2.22,0.18,0.19,3.03,0.05,0.94736842,-2.86,2.84,17.421429,1024.4126,17.378274,2.6455357,0.5569017,0.42857143,27.642857,2.23,0.28,0.31,4.35,0.06,0.90322581,-4.68,4.04,16.214286,1024.6838,17.373512,2.3952381,0.0076437488,0.42857143,26.857143
730410,2.02,5.25,0.13,0.14,3.21,0.01,0.92857143,-2.11,3.07,17.435714,1024.4049,18.086413,3.5740942,1.0434402,0,23.571429,3.28,2.18,0.59,8.1,0.17,3.6949153,-7.26,7.51,17.778571,1024.321,17.968155,3.3354167,1.1800762,0,24.928571,2.22,0.18,0.19,3.03,0.05,0.94736842,-2.86,2.84,17.421429,1024.4126,17.378274,2.6455357,0.5569017,0.42857143,27.642857
730417,1.34,2.02,0.6,0.35,3.51,0.07,1.7142857,-5,3.16,16.952381,1024.5103,18.085104,3.3899275,1.3177173,0,21.214286,5.25,0.13,0.14,3.21,0.01,0.92857143,-2.11,3.07,17.435714,1024.4049,18.086413,3.5740942,1.0434402,0,23.571429,3.28,2.18,0.59,8.1,0.17,3.6949153,-7.26,7.51,17.778571,1024.321,17.968155,3.3354167,1.1800762,0,24.928571
730424,1.39,1.34,0.33,0.22,3.09,0.06,1.5,-3.19,2.87,16.896429,1024.5232,18.228752,3.1414433,1.5631562,0,21.428571,2.02,0.6,0.35,3.51,0.07,1.7142857,-5,3.16,16.952381,1024.5103,18.085104,3.3899275,1.3177173,0,21.214286,5.25,0.13,0.14,3.21,0.01,0.92857143,-2.11,3.07,17.435714,1024.4049,18.086413,3.5740942,1.0434402,0,23.571429
730431,NA,1.39,0.21,0.16,3.39,0.05,1.3125,-2.35,3.23,17.87,1024.3103,18.291808,2.6188311,0.25105204,0,21.571429,1.34,0.33,0.22,3.09,0.06,1.5,-3.19,2.87,16.896429,1024.5232,18.228752,3.1414433,1.5631562,0,21.428571,2.02,0.6,0.35,3.51,0.07,1.7142857,-5,3.16,16.952381,1024.5103,18.085104,3.3899275,1.3177173,0,21.214286
730162,6.27,1.54,6.49,0.75,8.25,0.24,8.6533333,-5.51,7.5,13.689286,1025.146,13.708929,4.7425595,0.57845703,13.785714,25.857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730169,1.55,6.27,1.49,0.36,3.44,0.08,4.1388889,-4.27,3.08,13.607143,1025.2219,13.396131,4.4375,1.2557867,5.0714286,26.214286,1.54,6.49,0.75,8.25,0.24,8.6533333,-5.51,7.5,13.689286,1025.146,13.708929,4.7425595,0.57845703,13.785714,25.857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730176,1.52,1.55,5.4,0.66,6.61,0.23,8.1818182,-5.16,5.95,14.035714,1025.137,13.418452,4.3479167,1.6761413,0,22,6.27,1.49,0.36,3.44,0.08,4.1388889,-4.27,3.08,13.607143,1025.2219,13.396131,4.4375,1.2557867,5.0714286,26.214286,1.54,6.49,0.75,8.25,0.24,8.6533333,-5.51,7.5,13.689286,1025.146,13.708929,4.7425595,0.57845703,13.785714,25.857143
730183,1.89,1.52,1.33,0.29,3.02,0.07,4.5862069,-3.31,2.73,14.32,1025.1163,13.535417,4.3994048,1.5341005,1.2857143,22.714286,1.55,5.4,0.66,6.61,0.23,8.1818182,-5.16,5.95,14.035714,1025.137,13.418452,4.3479167,1.6761413,0,22,6.27,1.49,0.36,3.44,0.08,4.1388889,-4.27,3.08,13.607143,1025.2219,13.396131,4.4375,1.2557867,5.0714286,26.214286
730190,1.43,1.89,1.69,0.35,4.54,0.15,4.8285714,-3.91,4.19,13.935714,1025.2271,13.537604,4.2348861,0.51471665,6.3571429,25.357143,1.52,1.33,0.29,3.02,0.07,4.5862069,-3.31,2.73,14.32,1025.1163,13.535417,4.3994048,1.5341005,1.2857143,22.714286,1.55,5.4,0.66,6.61,0.23,8.1818182,-5.16,5.95,14.035714,1025.137,13.418452,4.3479167,1.6761413,0,22
730197,7.43,1.43,1.65,0.31,4.8,0.19,5.3225806,-3.31,4.49,13.783333,1025.2384,13.558139,3.9081004,-0.28612258,8.3571429,27.071429,1.89,1.69,0.35,4.54,0.15,4.8285714,-3.91,4.19,13.935714,1025.2271,13.537604,4.2348861,0.51471665,6.3571429,25.357143,1.52,1.33,0.29,3.02,0.07,4.5862069,-3.31,2.73,14.32,1025.1163,13.535417,4.3994048,1.5341005,1.2857143,22.714286
730204,8.43,7.43,4.61,0.53,5.97,0.31,8.6981132,-3.87,5.44,14.228571,1025.1674,13.708333,3.7113095,-0.5726576,13.428571,27.571429,1.43,1.65,0.31,4.8,0.19,5.3225806,-3.31,4.49,13.783333,1025.2384,13.558139,3.9081004,-0.28612258,8.3571429,27.071429,1.89,1.69,0.35,4.54,0.15,4.8285714,-3.91,4.19,13.935714,1025.2271,13.537604,4.2348861,0.51471665,6.3571429,25.357143
730211,7.52,8.43,0.35,0.21,3.8,0.03,1.6666667,-3.01,3.59,14.738571,1025.0286,13.805952,5.0779762,0.3105628,20.857143,31.571429,7.43,4.61,0.53,5.97,0.31,8.6981132,-3.87,5.44,14.228571,1025.1674,13.708333,3.7113095,-0.5726576,13.428571,27.571429,1.43,1.65,0.31,4.8,0.19,5.3225806,-3.31,4.49,13.783333,1025.2384,13.558139,3.9081004,-0.28612258,8.3571429,27.071429
730218,10.7,7.52,1.77,0.41,5.13,0.12,4.3170732,-4.79,4.72,13.692857,1025.2578,13.145833,5.9407738,0.76857918,18.928571,38,8.43,0.35,0.21,3.8,0.03,1.6666667,-3.01,3.59,14.738571,1025.0286,13.805952,5.0779762,0.3105628,20.857143,31.571429,7.43,4.61,0.53,5.97,0.31,8.6981132,-3.87,5.44,14.228571,1025.1674,13.708333,3.7113095,-0.5726576,13.428571,27.571429
730225,3.48,10.7,0.35,0.29,3.97,0.06,1.2068966,-4.29,3.68,13.13,1025.3782,12.625,5.1654762,0.60444079,18.714286,38.428571,7.52,1.77,0.41,5.13,0.12,4.3170732,-4.79,4.72,13.692857,1025.2578,13.145833,5.9407738,0.76857918,18.928571,38,8.43,0.35,0.21,3.8,0.03,1.6666667,-3.01,3.59,14.738571,1025.0286,13.805952,5.0779762,0.3105628,20.857143,31.571429
730232,3.41,3.48,0.08,0.15,0.71,0.02,0.53333333,-2.32,0.56,14.877381,1025.0156,13.300065,3.9954193,0.99916895,10.5,34.214286,10.7,0.35,0.29,3.97,0.06,1.2068966,-4.29,3.68,13.13,1025.3782,12.625,5.1654762,0.60444079,18.714286,38.428571,7.52,1.77,0.41,5.13,0.12,4.3170732,-4.79,4.72,13.692857,1025.2578,13.145833,5.9407738,0.76857918,18.928571,38
730239,3.98,3.41,0.45,0.29,1.78,0.02,1.5517241,-4.19,1.49,15.841667,1024.8104,14.050556,4.5507764,0.92316949,0,37.642857,3.48,0.08,0.15,0.71,0.02,0.53333333,-2.32,0.56,14.877381,1025.0156,13.300065,3.9954193,0.99916895,10.5,34.214286,10.7,0.35,0.29,3.97,0.06,1.2068966,-4.29,3.68,13.13,1025.3782,12.625,5.1654762,0.60444079,18.714286,38.428571
730246,3.17,3.98,0.96,0.24,3.22,0.05,4,-2.88,2.98,15.642857,1024.8765,14.241861,4.8985119,0.84165346,0,37.571429,3.41,0.45,0.29,1.78,0.02,1.5517241,-4.19,1.49,15.841667,1024.8104,14.050556,4.5507764,0.92316949,0,37.642857,3.48,0.08,0.15,0.71,0.02,0.53333333,-2.32,0.56,14.877381,1025.0156,13.300065,3.9954193,0.99916895,10.5,34.214286
730253,1.32,3.17,0.4,0.21,3.43,0.01,1.9047619,-2.96,3.22,16.166667,1024.769,14.744345,3.439881,0.1783891,0,34.142857,3.98,0.96,0.24,3.22,0.05,4,-2.88,2.98,15.642857,1024.8765,14.241861,4.8985119,0.84165346,0,37.571429,3.41,0.45,0.29,1.78,0.02,1.5517241,-4.19,1.49,15.841667,1024.8104,14.050556,4.5507764,0.92316949,0,37.642857
730260,2.02,1.32,0.31,0.28,3.26,0.02,1.1071429,-4.17,2.98,16.814286,1024.5787,15.571713,2.9588768,-0.083440867,0,33.714286,3.17,0.4,0.21,3.43,0.01,1.9047619,-2.96,3.22,16.166667,1024.769,14.744345,3.439881,0.1783891,0,34.142857,3.98,0.96,0.24,3.22,0.05,4,-2.88,2.98,15.642857,1024.8765,14.241861,4.8985119,0.84165346,0,37.571429
730267,1.46,2.02,0.28,0.2,3.42,0.01,1.4,-2.92,3.22,17.234524,1024.4986,16.405994,3.1122859,0.14163688,1.0714286,33.214286,1.32,0.31,0.28,3.26,0.02,1.1071429,-4.17,2.98,16.814286,1024.5787,15.571713,2.9588768,-0.083440867,0,33.714286,3.17,0.4,0.21,3.43,0.01,1.9047619,-2.96,3.22,16.166667,1024.769,14.744345,3.439881,0.1783891,0,34.142857
730274,3.67,1.46,2.99,0.42,6.69,0.12,7.1190476,-3.73,6.27,17.014286,1024.5611,16.790207,3.6272186,-0.28748965,1.7857143,35,2.02,0.28,0.2,3.42,0.01,1.4,-2.92,3.22,17.234524,1024.4986,16.405994,3.1122859,0.14163688,1.0714286,33.214286,1.32,0.31,0.28,3.26,0.02,1.1071429,-4.17,2.98,16.814286,1024.5787,15.571713,2.9588768,-0.083440867,0,33.714286
730281,1.16,3.67,0.11,0.12,1.9,0.01,0.91666667,-1.81,1.78,15.164286,1024.9909,16.39551,3.9803571,-0.19856875,0.71428571,34.357143,1.46,2.99,0.42,6.69,0.12,7.1190476,-3.73,6.27,17.014286,1024.5611,16.790207,3.6272186,-0.28748965,1.7857143,35,2.02,0.28,0.2,3.42,0.01,1.4,-2.92,3.22,17.234524,1024.4986,16.405994,3.1122859,0.14163688,1.0714286,33.214286
730289,1.62,1.16,0.27,0.2,2.31,0.03,1.35,-2.93,2.11,17.685714,1024.4094,16.44256,2.6178571,-0.044934443,0,29.357143,3.67,0.11,0.12,1.9,0.01,0.91666667,-1.81,1.78,15.164286,1024.9909,16.39551,3.9803571,-0.19856875,0.71428571,34.357143,1.46,2.99,0.42,6.69,0.12,7.1190476,-3.73,6.27,17.014286,1024.5611,16.790207,3.6272186,-0.28748965,1.7857143,35
730295,2.27,1.62,0.25,0.19,2.74,0.02,1.3157895,-2.79,2.55,18.35,1024.2445,16.65506,2.6815476,-0.299446,0,29.357143,1.16,0.27,0.2,2.31,0.03,1.35,-2.93,2.11,17.685714,1024.4094,16.44256,2.6178571,-0.044934443,0,29.357143,3.67,0.11,0.12,1.9,0.01,0.91666667,-1.81,1.78,15.164286,1024.9909,16.39551,3.9803571,-0.19856875,0.71428571,34.357143
730302,1.15,2.27,0.21,0.13,2.85,0.03,1.6153846,-1.87,2.72,18.671429,1024.1761,17.044889,2.8428571,-0.79555932,0,29.357143,1.62,0.25,0.19,2.74,0.02,1.3157895,-2.79,2.55,18.35,1024.2445,16.65506,2.6815476,-0.299446,0,29.357143,1.16,0.27,0.2,2.31,0.03,1.35,-2.93,2.11,17.685714,1024.4094,16.44256,2.6178571,-0.044934443,0,29.357143
730309,1.56,1.15,0.18,0.21,2.9,0.03,0.85714286,-3.18,2.69,19.178571,1024.081,17.744591,2.7327381,-0.64863788,0,28.142857,2.27,0.21,0.13,2.85,0.03,1.6153846,-1.87,2.72,18.671429,1024.1761,17.044889,2.8428571,-0.79555932,0,29.357143,1.62,0.25,0.19,2.74,0.02,1.3157895,-2.79,2.55,18.35,1024.2445,16.65506,2.6815476,-0.299446,0,29.357143
730316,1.06,1.56,0.19,0.08,2.21,0.01,2.375,-1.09,2.13,21.97,1023.3359,18.130952,2.8116071,-0.62097506,0,29.928571,1.15,0.18,0.21,2.9,0.03,0.85714286,-3.18,2.69,19.178571,1024.081,17.744591,2.7327381,-0.64863788,0,28.142857,2.27,0.21,0.13,2.85,0.03,1.6153846,-1.87,2.72,18.671429,1024.1761,17.044889,2.8428571,-0.79555932,0,29.357143
730323,1.23,1.06,0.16,0.23,3.45,0.03,0.69565217,-3.52,3.22,20.378571,1023.7235,18.282143,2.9654762,-0.50732262,0,32.142857,1.56,0.19,0.08,2.21,0.01,2.375,-1.09,2.13,21.97,1023.3359,18.130952,2.8116071,-0.62097506,0,29.928571,1.15,0.18,0.21,2.9,0.03,0.85714286,-3.18,2.69,19.178571,1024.081,17.744591,2.7327381,-0.64863788,0,28.142857
730330,1.44,1.23,0.16,0.27,3.73,0.04,0.59259259,-4.16,3.46,18.255714,1024.2106,18.80207,3.096131,0.24042697,0,33.142857,1.06,0.16,0.23,3.45,0.03,0.69565217,-3.52,3.22,20.378571,1023.7235,18.282143,2.9654762,-0.50732262,0,32.142857,1.56,0.19,0.08,2.21,0.01,2.375,-1.09,2.13,21.97,1023.3359,18.130952,2.8116071,-0.62097506,0,29.928571
730337,3.25,1.44,0.14,0.2,3.26,0.04,0.7,-3.06,3.06,19.45,1023.9422,19.021985,2.9047619,0.24936699,0,30.642857,1.23,0.16,0.27,3.73,0.04,0.59259259,-4.16,3.46,18.255714,1024.2106,18.80207,3.096131,0.24042697,0,33.142857,1.06,0.16,0.23,3.45,0.03,0.69565217,-3.52,3.22,20.378571,1023.7235,18.282143,2.9654762,-0.50732262,0,32.142857
730344,2.86,3.25,0.2,0.14,3.24,0.02,1.4285714,-2.04,3.1,18.285714,1024.2465,18.523188,3.0473214,0.33802721,0,30.428571,1.44,0.14,0.2,3.26,0.04,0.7,-3.06,3.06,19.45,1023.9422,19.021985,2.9047619,0.24936699,0,30.642857,1.23,0.16,0.27,3.73,0.04,0.59259259,-4.16,3.46,18.255714,1024.2106,18.80207,3.096131,0.24042697,0,33.142857
730352,3.77,2.86,0.2,0.17,2.96,0.01,1.1764706,-2.52,2.79,17.885714,1024.3327,17.978584,3.2577381,0.30778499,0,31.428571,3.25,0.2,0.14,3.24,0.02,1.4285714,-2.04,3.1,18.285714,1024.2465,18.523188,3.0473214,0.33802721,0,30.428571,1.44,0.14,0.2,3.26,0.04,0.7,-3.06,3.06,19.45,1023.9422,19.021985,2.9047619,0.24936699,0,30.642857
730358,1.63,3.77,0.27,0.19,1.58,0.01,1.4210526,-2.77,1.39,18.092857,1024.2763,17.972205,3.0972826,0.084736192,0,30.642857,2.86,0.2,0.17,2.96,0.01,1.1764706,-2.52,2.79,17.885714,1024.3327,17.978584,3.2577381,0.30778499,0,31.428571,3.25,0.2,0.14,3.24,0.02,1.4285714,-2.04,3.1,18.285714,1024.2465,18.523188,3.0473214,0.33802721,0,30.428571
730365,1.85,1.63,0.34,0.19,2.51,0.03,1.7894737,-2.7,2.32,19,1024.0586,18.275153,3.0805734,0.15365833,0,29.857143,3.77,0.27,0.19,1.58,0.01,1.4210526,-2.77,1.39,18.092857,1024.2763,17.972205,3.0972826,0.084736192,0,30.642857,2.86,0.2,0.17,2.96,0.01,1.1764706,-2.52,2.79,17.885714,1024.3327,17.978584,3.2577381,0.30778499,0,31.428571
730373,2.59,1.85,0.43,0.29,3.22,0.06,1.4827586,-4.21,2.93,18.291667,1024.2489,18.517739,3.1231459,0.12256165,0,33.642857,1.63,0.34,0.19,2.51,0.03,1.7894737,-2.7,2.32,19,1024.0586,18.275153,3.0805734,0.15365833,0,29.857143,3.77,0.27,0.19,1.58,0.01,1.4210526,-2.77,1.39,18.092857,1024.2763,17.972205,3.0972826,0.084736192,0,30.642857
730380,3.54,2.59,0.3,0.25,4.22,0.06,1.2,-3.7,3.97,16.614286,1024.6219,18.166266,2.955683,-0.037753227,0,33.714286,1.85,0.43,0.29,3.22,0.06,1.4827586,-4.21,2.93,18.291667,1024.2489,18.517739,3.1231459,0.12256165,0,33.642857,1.63,0.34,0.19,2.51,0.03,1.7894737,-2.7,2.32,19,1024.0586,18.275153,3.0805734,0.15365833,0,29.857143
730387,2.94,3.54,1.1,0.39,4.48,0.08,2.8205128,-5.14,4.09,17.15,1024.503,17.482738,2.600947,0.035316489,0.42857143,29.642857,2.59,0.3,0.25,4.22,0.06,1.2,-3.7,3.97,16.614286,1024.6219,18.166266,2.955683,-0.037753227,0,33.714286,1.85,0.43,0.29,3.22,0.06,1.4827586,-4.21,2.93,18.291667,1024.2489,18.517739,3.1231459,0.12256165,0,33.642857
730393,3.55,2.94,0.31,0.28,4.97,0.07,1.1071429,-4.17,4.69,16.571429,1024.6001,17.144048,2.5047619,0.28977246,0.42857143,26.928571,3.54,1.1,0.39,4.48,0.08,2.8205128,-5.14,4.09,17.15,1024.503,17.482738,2.600947,0.035316489,0.42857143,29.642857,2.59,0.3,0.25,4.22,0.06,1.2,-3.7,3.97,16.614286,1024.6219,18.166266,2.955683,-0.037753227,0,33.714286
730400,3.84,3.55,0.23,0.2,3.55,0.03,1.15,-2.97,3.35,18.414286,1024.1848,17.546726,3.1252976,0.98564496,0,26.785714,2.94,0.31,0.28,4.97,0.07,1.1071429,-4.17,4.69,16.571429,1024.6001,17.144048,2.5047619,0.28977246,0.42857143,26.928571,3.54,1.1,0.39,4.48,0.08,2.8205128,-5.14,4.09,17.15,1024.503,17.482738,2.600947,0.035316489,0.42857143,29.642857
730407,2.09,3.84,0.8,0.45,7.3,0.1,1.7777778,-6.4,6.85,17.228571,1024.4428,18.206845,3.566369,1.3502582,0,24.142857,3.55,0.23,0.2,3.55,0.03,1.15,-2.97,3.35,18.414286,1024.1848,17.546726,3.1252976,0.98564496,0,26.785714,2.94,0.31,0.28,4.97,0.07,1.1071429,-4.17,4.69,16.571429,1024.6001,17.144048,2.5047619,0.28977246,0.42857143,26.928571
730414,1.83,2.09,0.15,0.19,2.71,0.05,0.78947368,-2.89,2.52,17.086905,1024.4881,18.023913,3.1758799,1.0697331,0,20.571429,3.84,0.8,0.45,7.3,0.1,1.7777778,-6.4,6.85,17.228571,1024.4428,18.206845,3.566369,1.3502582,0,24.142857,3.55,0.23,0.2,3.55,0.03,1.15,-2.97,3.35,18.414286,1024.1848,17.546726,3.1252976,0.98564496,0,26.785714
730421,2.41,1.83,0.32,0.32,3.21,0.1,1,-4.8,2.89,16.914286,1024.5146,18.163017,3.2195148,1.3300323,0,22.5,2.09,0.15,0.19,2.71,0.05,0.78947368,-2.89,2.52,17.086905,1024.4881,18.023913,3.1758799,1.0697331,0,20.571429,3.84,0.8,0.45,7.3,0.1,1.7777778,-6.4,6.85,17.228571,1024.4428,18.206845,3.566369,1.3502582,0,24.142857
